id,Name,Latitude,Longitude
2141,Londonderry,54.92933970548367,-6.845992040425398
2100,Antrim,54.873368047291876,-6.204331694161463
2140,Fermanagh & Tyrone,54.51825641113602,-7.333601453145232
2120,Down,54.366500400454385,-5.922208057811194
2121,Armagh,54.29933524297873,-6.551184244839544
2104,Belfast E,54.60654868852569,-5.877497786039496
2102,Belfast W,54.59524668965473,-5.964562229000175
2101,Belfast N,54.627653036281906,-5.9375208396071475
2103,Belfast S,54.57569817188764,-5.931743738918877
